flex_index,flex_middle,flex_ring,accel_x,accel_y,accel_z,gyro_x,gyro_y,label
4095,2181,2686,-1128,16212,6036,-560,325,is
4095,2166,2692,-1992,15600,6420,226,606,is
4095,2160,2670,-1272,15972,5652,224,322,is
4095,2117,2667,-1660,15544,5780,194,949,is
4095,2112,2663,-596,16008,5480,148,-1711,is
4095,2190,2678,-768,16188,3976,-975,-2491,is
4095,2064,2656,-4896,14408,6284,839,-2481,is
4095,2032,2647,-556,19180,3200,1986,-1332,is
4095,2062,2643,-444,13888,5480,-1657,-3431,is
4095,2071,2644,-492,16740,5136,-540,-1271,is
4095,2099,2648,-2480,18028,4296,1293,2921,is
4095,2128,2645,-3396,16080,2428,354,6246,is
4095,2156,2668,-2292,16336,204,700,4239,is
4095,2138,2672,-4180,16520,80,-3276,4165,is
4095,2047,2647,-2400,15380,732,-2404,5076,is
4095,2045,2653,-1496,16768,2864,-1498,4346,is
4095,2033,2650,332,12888,168,2013,-133,is
4095,2043,2670,-1856,16672,4068,375,-237,is
4095,2086,2745,2396,15432,492,862,102,is
4095,2094,2743,148,16012,-484,1120,241,is
4095,2126,2763,-1792,15432,2920,-1469,-3058,is
4095,2081,2719,-7416,16844,-4364,-61,-4466,is
4095,2072,2750,-4932,17728,700,6745,-8707,is
4095,2032,2791,-3892,16020,-4696,202,-68,is
4095,2081,2823,-3068,16616,-1352,-2807,-1560,is
4095,2083,2807,-2144,16216,-352,-2916,649,is
4095,2153,2815,-2320,17240,248,153,847,is
4095,2096,2814,-3404,16132,932,-2182,1408,is
4095,2090,2803,-3088,17480,-184,-1631,2732,is
4095,2096,2779,-3800,16460,228,-173,2640,is
4095,2096,2762,-996,17160,-120,49,850,is
4095,2083,2763,-1828,16628,312,-246,930,is
4095,2089,2759,-1844,16732,100,-258,380,is
4095,2096,2754,-2012,16544,84,-586,619,is
4095,2099,2751,-1828,16828,224,-857,224,is
4095,2118,2741,-1556,16820,244,-650,792,is
4095,2097,2743,-2416,16376,344,-638,1218,is
4095,2097,2738,-1780,16388,340,-254,529,is
4095,2095,2737,-2060,16224,524,-178,1113,is
4095,2111,2726,-2428,16800,532,-432,353,is
4095,2108,2730,-2688,16752,348,-175,1650,is
4095,2117,2730,-2724,16352,236,-328,395,is
4095,2123,2723,-2660,16884,132,-747,487,is
4095,2112,2727,-1932,16584,156,-340,1336,is
4095,2129,2723,-2100,16728,420,-204,1150,is
4095,2112,2715,-2488,16484,368,-113,566,is
4095,2092,2671,-2064,16520,268,-649,594,is
4095,2095,2670,-2172,16308,236,-681,1085,is
4095,2065,2662,-2584,16496,120,-508,649,is
4095,2069,2667,-2200,16832,104,-577,1235,is
4095,2069,2662,-2448,16392,-68,-335,941,is
4095,2073,2659,-2232,16596,172,-588,1172,is
4095,2067,2664,-2472,16388,272,-479,611,is
4095,2064,2655,-2384,16232,156,-183,786,is
4095,2064,2655,-2428,16248,-4,-476,368,is
4095,2070,2661,-2300,16088,136,-945,376,is
4095,2077,2653,-2652,16256,196,-449,565,is
4095,2064,2655,-2724,16540,188,-300,952,is
4095,2065,2653,-2800,16396,372,-542,1013,is
4095,2075,2645,-3048,16224,616,-469,556,is
4095,2079,2667,-2856,16624,192,-327,687,is
4095,2075,2673,-2632,16312,320,-436,1076,is
4095,2069,2672,-3160,16548,384,-563,664,is
4095,2070,2661,-2848,16284,500,-327,914,is
4095,2067,2657,-2848,17036,912,-277,906,is
4095,2064,2650,-2696,16368,708,-327,891,is
4095,2064,2650,-4156,16220,60,1314,743,is
4095,2065,2654,-2336,15744,700,-2805,177,is
4095,2064,2650,-4220,16152,1920,731,-710,is
4095,2067,2651,-4456,16080,2120,-613,1219,is
4095,2069,2666,-5004,15848,2064,-383,668,is
4095,2068,2655,-4696,15952,2124,-974,1008,is
4095,2071,2663,-4684,16052,1968,-588,1413,is
4095,2064,2656,-4656,15680,2216,-507,1458,is
4095,2071,2656,-4424,16624,2244,-1222,1869,is
4095,2068,2655,-4084,15884,1792,-751,1062,is
4095,2071,2654,-4776,15632,1664,-51,1222,is
4095,2073,2653,-4704,15692,2096,-132,689,is
4095,2083,2667,-4616,15920,1684,-395,1279,is
4095,2074,2663,-5108,15888,2040,-1078,406,is
4095,2081,2668,-5188,15400,2344,-350,1148,is
4095,2075,2651,-5520,16152,2120,97,1465,is
4095,2075,2651,-5440,15912,1616,-456,1528,is
4095,2083,2646,-4724,16172,2148,-922,680,is
4095,2081,2650,-5180,15664,2008,-889,902,is
4095,2087,2643,-4984,15808,1936,-758,791,is
4095,2082,2659,-5124,15784,2220,-524,719,is
4095,2089,2656,-4848,15512,1664,-523,526,is
4095,2089,2655,-4904,15524,1840,-279,716,is
4095,2091,2657,-4984,15816,1988,-531,309,is
4095,2087,2640,-5148,15700,2580,-462,1225,is
4095,2094,2638,-5252,15916,2224,-337,704,is
4095,2092,2640,-4936,15736,2216,-326,970,is
4095,2092,2640,-4956,15376,1320,-210,956,is
4095,2110,2640,-4620,15776,2180,-516,900,is
4095,2095,2639,-4540,16372,2396,-1004,198,is
4095,2045,2635,-4368,15912,2384,-363,656,is
4095,2062,2634,-4764,15136,2864,-372,1126,is
4095,2060,2634,-4500,16048,3104,-732,1037,is
4095,2064,2627,-4048,15856,2240,-349,1329,is
4095,2085,2625,-4376,16084,2664,-446,649,is
4095,2089,2619,-4456,16068,2900,-339,802,is
4095,2103,2622,-4668,16140,2816,-779,534,is
4095,2102,2618,-4352,15712,2584,-285,814,is
4095,2114,2628,-4288,15800,3040,-327,835,is
4095,2107,2623,-4268,15896,2552,-681,791,is
4095,2122,2634,-3960,15064,2852,-1871,1516,is
4095,2112,2635,-4432,16344,3336,-320,441,is
4095,2117,2633,-4532,15384,3224,-453,1302,is
4095,2112,2631,-4412,15692,2916,-476,926,is
4095,2115,2624,-4220,15940,3476,-385,611,is
4095,2113,2631,-4172,15628,3216,-386,439,is
4095,2113,2631,-4388,15628,3020,-569,1138,is
4095,2113,2629,-4152,15732,2896,-311,1232,is
4095,2102,2630,-4704,15932,3184,-502,1368,is
4095,2111,2631,-4808,15844,2820,-299,681,is
4095,2112,2629,-4364,16244,2736,-618,1120,is
4095,2102,2624,-4632,15876,2972,-620,391,is
4095,2098,2626,-4532,15796,2396,-171,1189,is
4095,2087,2625,-4392,15844,2664,-375,1119,is
4095,2093,2620,-4500,16136,2972,-600,808,is
4095,2087,2624,-4164,15748,2944,-243,586,is
4095,2098,2626,-4388,15608,2704,231,1313,is
4095,2099,2626,-4340,15880,2508,-287,866,is
4095,2109,2624,-6220,16904,3820,141,1435,is
4095,2112,2621,-4708,16728,3360,-104,-724,is
4095,2117,2624,-4408,15940,3352,725,185,is
4095,2110,2629,-4916,15612,3136,409,948,is
4095,2102,2627,-4264,16100,2540,-1174,1175,is
4095,2115,2627,-4308,16060,2664,-706,806,is
4095,2093,2627,-4236,15760,2480,-391,1134,is
4095,2122,2656,-4504,15800,2412,-799,929,is
4095,2107,2643,-4540,16116,3336,-523,1290,is
4095,2098,2636,-4324,15844,2860,-503,999,is
4095,2109,2629,-4512,16144,2612,-498,1072,is
4095,2107,2634,-4608,15812,2996,-363,1140,is
4095,2103,2629,-4592,15684,2520,-334,840,is
4095,2102,2625,-4508,16180,2956,-1145,462,is
4095,2098,2623,-4760,15644,3136,-409,877,is
4095,2096,2627,-6004,15700,3836,502,5052,is
4095,2096,2627,-3064,15380,2256,-2282,2355,is
4095,2098,2631,-3524,16580,2100,22,586,is
4095,2101,2629,-3640,16088,2216,-438,474,is
4095,2095,2630,-3680,16256,2400,-306,650,is
4095,2091,2627,-3672,16532,2292,-390,383,is
4095,2094,2624,-3372,16356,2208,-302,501,is
4095,2090,2627,-3432,15896,1960,-422,961,is
4095,2093,2625,-4020,16024,1944,-240,730,is
4095,2096,2625,-3496,16188,1760,-55,725,is
4095,2087,2623,-4656,17796,936,-363,1200,is
4095,2083,2628,-5472,18844,1276,754,-2255,is
4095,2087,2629,-1252,16092,6968,-5098,-3416,is
4095,2023,2631,-2916,15388,4464,678,-1807,is
4095,2031,2635,-2500,16776,4460,-393,187,is
4095,2033,2626,-3428,16028,4416,-99,1291,is
4095,2064,2630,-2908,15764,3572,232,519,is
4095,2061,2626,-2008,15956,2700,-690,136,is
4095,2069,2609,-2452,15736,2656,-498,625,is
4095,2053,2624,-2896,16116,3572,-255,3538,is
4095,2055,2623,-2700,16688,2548,-1228,1022,is
4095,2043,2624,-1972,16208,2680,232,1605,is
4095,2047,2623,-1848,16000,2548,-1235,1657,is
4095,2057,2623,-1776,16960,2476,-485,1032,is
4095,2064,2624,-1936,16504,2392,-1213,433,is
4095,2073,2627,-1496,16328,2620,-444,690,is
4095,2093,2626,-2028,15896,2472,-473,1163,is
4095,2096,2614,-1880,16344,2572,-637,807,is
4095,2109,2626,-2404,16148,1996,-102,1009,is
4095,2101,2624,-1904,16008,2444,-395,693,is
4095,2096,2628,-2200,16648,3356,-533,1592,is
4095,2105,2624,-2288,16348,2544,-384,402,is
4095,2090,2628,-2348,16300,2312,-670,839,is
4095,2095,2618,-2068,16324,2592,-533,1383,is
4095,2110,2625,-2516,16276,1920,-695,2522,is
4095,2113,2627,-2048,16524,2780,-179,914,is
4095,2115,2641,-2016,16216,2828,-632,778,is
4095,2121,2669,-1424,16072,2080,-375,652,is
4095,2125,2654,-1096,16720,2100,-791,908,is
4095,2130,2661,-1604,16164,2624,-753,1121,is
4095,2132,2658,-1500,16504,2504,183,360,is
4095,2142,2669,-1460,16300,2708,-803,790,is
4095,2150,2662,-760,16384,3252,-537,599,is
4095,2155,2641,-1244,16280,2420,-757,810,is
4095,2170,2643,-1948,16176,2752,-213,477,is
4095,2154,2641,-1452,16500,2868,-485,288,is
4095,2176,2675,-1464,16364,2920,-691,1153,is
4095,2167,2673,-1324,16440,2400,-643,788,is
4095,2160,2675,-1512,16408,2716,-520,784,is
4095,2182,2674,-1640,16548,2656,-738,326,is
4095,2186,2678,-1852,16344,2584,-297,697,is
4095,2182,2687,-2280,16264,2564,-255,1072,is
4095,2173,2672,-2416,16128,2360,-1090,506,is
4095,2140,2677,-1028,13884,2688,-789,-733,is
4095,2128,2673,-4004,16044,2580,295,641,is
4095,2128,2674,-3780,15988,2020,-396,1248,is
4095,2131,2672,-3640,16388,2036,-532,659,is
4095,2130,2680,-3244,16220,2236,-905,623,is
4095,2128,2677,-2948,16220,2344,-401,883,is
4095,2137,2675,-3028,16220,2332,-1081,873,is
4095,2142,2659,-3064,16196,1892,-887,926,is
4095,2161,2672,-2856,16324,2464,-597,739,is
4095,2160,2657,-3092,16496,2592,-478,858,is
4095,2158,2667,-3084,16192,2220,-615,750,is
4095,2159,2641,-2780,16388,2476,-614,783,is
4095,2158,2666,-2492,16284,2328,-227,991,is
4095,2155,2648,-2500,16272,1728,-1022,912,is
4095,2146,2672,-2840,16656,2624,-610,799,is
4095,2149,2670,-2744,16388,2376,-924,883,is
4095,2149,2666,-2548,16668,2956,-686,543,is
4095,2147,2661,-2008,16284,3084,-1173,787,is
4095,2135,2654,-2068,16012,2484,-242,553,is
4095,2139,2669,-2024,16152,2848,-542,762,is
4095,2130,2667,-1704,16188,2724,-425,1035,is
4095,2134,2667,-1900,16440,2816,-104,695,is
4095,2142,2665,-1796,16168,2744,-309,812,is
4095,2150,2659,-1836,16460,2584,-138,907,is
4095,2150,2669,-2384,15592,2108,-885,592,is
4095,2134,2665,-1944,16620,2680,221,738,is
4095,2133,2670,-2016,16476,2344,-388,1264,is
4095,2135,2667,-1780,16572,2288,-603,947,is
4095,2144,2671,-1856,16336,2308,-260,561,is
4095,2137,2667,-1920,16188,2372,-429,956,is
4095,2134,2672,-1968,16568,2564,-130,966,is
4095,2130,2671,-1740,16444,2288,-604,818,is
4095,2144,2670,-1744,16292,2048,75,1053,is
4095,2133,2669,-1832,16408,2188,-597,1146,is
4095,2133,2669,-1700,16416,2540,-322,1004,is
4095,2131,2667,-1816,16740,2092,-578,766,is
4095,2129,2672,-1996,16380,2356,-123,891,is
4095,2131,2671,-1812,16404,2172,-725,800,is
4095,2130,2667,-1784,16408,2196,-316,1039,is
4095,2128,2668,-1820,16396,2340,-393,833,is
4095,2134,2666,-1840,16464,2372,-505,1060,is
4095,2128,2662,-1620,16544,2076,-309,857,is
4095,2142,2668,-1660,16408,2116,-530,672,is
4095,2134,2670,-1876,16380,2060,-514,901,is
4095,2133,2670,-1460,16312,2280,-385,922,is
4095,2138,2672,-1672,16552,2400,-432,1009,is
4095,2143,2666,-1708,16760,2432,-483,902,is
4095,2139,2666,-1512,16648,2352,-396,237,is
4095,2141,2669,-1636,16584,2248,-495,1004,is
4095,2153,2666,-1648,16576,2052,-241,505,is
4095,2148,2666,-1664,16468,2076,-384,1003,is
4095,2143,2668,-1704,16456,2120,-460,975,is
4095,2142,2666,-1836,16508,2084,43,979,is
4095,2114,2695,-1896,16980,1500,19,508,is
4095,2112,2747,-1840,16768,1588,-734,728,is
4095,2099,2752,-1948,16596,1576,-194,697,is
4095,3216,3102,4844,10832,-11460,-1283,103,i need food
4095,3217,3011,5280,10756,-10720,-963,-655,i need food
4095,3229,2947,2924,10976,-10236,-574,-93,i need food
4095,3223,2954,2576,10788,-11784,-319,-1663,i need food
4095,3193,3044,3204,9880,-13164,1390,1987,i need food
4095,3059,3018,2960,9788,-12788,-2900,1088,i need food
4095,3168,3024,3020,11516,-11416,-410,567,i need food
4095,3183,3282,5424,10136,-12312,3045,4944,i need food
4095,3263,3875,3900,11648,-9656,-1314,-3815,i need food
4095,3255,3578,4820,11620,-9388,1705,3073,i need food
4095,3270,3763,3888,12188,-10920,2440,994,i need food
4095,3258,3568,4028,10132,-10876,1265,2050,i need food
4095,3249,3839,3900,10060,-10912,1051,-793,i need food
4095,3239,3765,4860,9288,-12396,-2740,798,i need food
4095,3233,3216,4764,10116,-11384,-2538,1435,i need food
4095,3200,3091,4344,10380,-10892,-583,817,i need food
4095,3207,2946,4288,12752,-11348,-13,-198,i need food
4095,3219,2944,5148,11636,-9784,-58,2081,i need food
4095,3229,2903,3316,11344,-12824,1643,-553,i need food
4095,3226,2903,3400,10780,-11892,-774,1489,i need food
4095,3227,2883,4220,10672,-11224,-399,-153,i need food
4095,3225,2878,4888,10764,-11736,-40,499,i need food
4095,3232,2873,4500,10632,-11064,-1024,1535,i need food
4095,3229,2887,4944,10776,-10988,-798,1736,i need food
4095,3233,2869,6588,10992,-10408,-148,2355,i need food
4095,3233,2851,6824,10124,-10704,-497,2034,i need food
4095,3235,2862,6764,10244,-11480,-957,-160,i need food
4095,3231,2849,5752,10316,-11724,1569,43,i need food
4095,3229,2850,6376,9648,-11408,-303,830,i need food
4095,3231,2864,5976,10272,-11676,-1158,754,i need food
4095,3230,2864,5516,10096,-12008,-19,-232,i need food
4095,3232,2864,4328,10896,-11088,-198,-319,i need food
4095,3230,2874,4732,11004,-10628,-17,496,i need food
4095,3232,2864,3972,11524,-11080,-730,639,i need food
4095,3231,2871,3404,11604,-11072,164,214,i need food
4095,3232,2869,4232,10544,-10416,-1361,2538,i need food
4095,3234,2886,4552,11100,-10660,-941,1211,i need food
4095,3237,2887,3032,11084,-9628,-2463,536,i need food
4095,3233,2877,3340,11908,-10632,-845,814,i need food
4095,3233,2864,4708,11444,-11328,-4054,4054,i need food
4095,3226,2865,4136,13416,-9664,-1419,2108,i need food
4095,3231,2870,6308,13092,-12660,1643,-527,i need food
4095,3233,2879,6108,13436,-11544,2426,-1216,i need food
4095,3230,2867,3876,11648,-9216,620,-380,i need food
4095,3242,2871,3016,11972,-10668,-855,1816,i need food
4095,3226,2870,4036,12072,-11504,439,-562,i need food
4095,3231,2863,4964,10396,-11128,330,2736,i need food
4095,3231,2861,5272,10196,-11072,-126,942,i need food
4095,3237,2855,4904,10388,-11096,-278,379,i need food
4095,3233,2858,3856,10848,-11048,-555,354,i need food
4095,3231,2858,4316,11324,-13132,-1003,784,i need food
4095,3250,2887,3840,10848,-13212,-2088,-372,i need food
4095,3283,3791,3728,11884,-10764,-1687,5181,i need food
4095,3267,3340,4860,12584,-8624,-1843,2698,i need food
4095,3248,3151,5056,12280,-9928,686,884,i need food
4095,3254,3184,4348,12376,-10460,-1718,-1075,i need food
4095,3237,3136,2992,11564,-11608,-1727,251,i need food
4091,3248,3447,5932,10804,-10960,-354,4128,i need food
4095,3276,3493,9128,12420,-11312,1569,11073,i need food
4095,3271,3497,4684,12892,-4640,59,-269,i need food
4095,3257,3199,5156,10332,-16120,3520,-1012,i need food
4095,3255,3296,3236,12536,-9408,-5379,-463,i need food
4095,3248,3382,4388,13196,-10248,-2554,2662,i need food
4095,3237,3187,5048,12440,-9972,-709,-439,i need food
4095,3251,3285,3528,13240,-8948,-659,3970,i need food
4095,3246,3153,4804,12620,-8952,-749,548,i need food
4095,3226,3063,5380,12992,-9716,-186,1596,i need food
4095,3179,3008,7388,15048,-8888,-13487,7033,i need food
4095,3178,2969,9220,16536,-2184,1106,-762,i need food
4095,3248,3101,5492,14188,-5292,338,1094,i need food
4095,3241,3089,4576,15152,-4248,776,863,i need food
4095,3241,3114,4656,15628,-5524,-821,429,i need food
4095,3225,3059,4684,15244,-5108,-107,922,i need food
4095,3216,3033,4152,14804,-5644,-276,395,i need food
4095,3214,2978,4292,15196,-4976,337,1448,i need food
4095,3217,3025,3940,14512,-6236,-788,177,i need food
4095,3186,3059,4168,14360,-6164,-716,858,i need food
4095,3172,2991,5244,14720,-6616,-94,458,i need food
4095,3193,3177,4912,15340,-5936,401,522,i need food
4095,3179,3042,4808,14204,-5908,-443,1047,i need food
4095,3170,3047,4704,14472,-5892,-273,618,i need food
4095,3189,3583,4688,14392,-5292,-1065,464,i need food
4095,3190,3205,4712,14168,-5788,-195,619,i need food
4095,3171,3093,4744,14628,-6564,-1132,679,i need food
4095,3155,3053,4436,14392,-5836,1171,1770,i need food
4095,3155,2992,4216,14320,-6176,-366,875,i need food
4095,3152,2955,5140,14600,-5972,-799,1070,i need food
4095,3152,2942,5488,14228,-5976,-94,1119,i need food
4095,3152,2910,5288,14608,-6212,-709,689,i need food
4095,3157,2901,5568,13968,-7692,175,1274,i need food
4095,3152,2899,5600,15496,-6272,-180,52,i need food
4095,3152,2874,4428,13668,-6300,-145,572,i need food
4095,3152,2879,5288,14108,-6652,216,465,i need food
4095,3150,2879,4236,14208,-6352,-289,800,i need food
4095,3152,2863,4592,14312,-6384,-54,1077,i need food
4095,3152,2864,4836,14484,-6132,-166,897,i need food
4095,3152,2865,4740,14616,-6212,-341,955,i need food
4095,3152,2861,4680,14672,-6100,-555,888,i need food
4095,3169,2847,4600,14388,-6116,-404,1211,i need food
4095,3159,2847,4760,14716,-5744,-743,1315,i need food
4095,3155,2860,4988,14644,-5948,-491,589,i need food
4095,3157,2853,4788,14840,-6128,-355,629,i need food
4095,3165,2855,4336,14808,-5944,-564,695,i need food
4095,3163,2865,4880,14664,-6468,-450,722,i need food
4095,3161,2875,4336,14976,-6116,-337,1043,i need food
4095,3159,2864,4880,14268,-6140,-399,929,i need food
4095,3163,2855,4896,14844,-6040,-252,763,i need food
4095,3165,2858,4744,14564,-5968,-591,1079,i need food
4095,3175,2861,4448,14692,-5796,-133,1044,i need food
4095,3179,2864,4356,14816,-5900,-579,1113,i need food
4095,3183,2867,5248,15132,-6444,-500,839,i need food
4095,3170,2866,5384,15168,-6268,60,902,i need food
4095,3179,2866,4572,14260,-5924,-71,1179,i need food
4095,3180,2865,5144,14528,-6192,-779,1276,i need food
4095,3183,2862,4196,14748,-5644,42,486,i need food
4095,3181,2859,4324,14984,-6340,-171,711,i need food
4095,3191,2853,4512,14600,-5952,-433,889,i need food
4095,3200,2853,4736,14740,-6024,-314,827,i need food
4095,3198,2853,4896,14456,-5956,-436,702,i need food
4095,3201,2846,4732,14660,-6016,-517,685,i need food
4095,3187,2849,4532,14672,-6216,315,638,i need food
4095,3193,2841,4564,14244,-6496,-392,969,i need food
4095,3199,2838,4700,14476,-6444,-550,1110,i need food
4095,3201,2838,4528,14400,-6164,-455,570,i need food
4095,3179,2835,4840,14764,-6472,-217,777,i need food
4095,3193,2834,3956,14396,-5816,-435,738,i need food
4095,3195,2833,4096,14148,-5996,-295,419,i need food
4095,3183,2833,4484,14804,-6204,-447,844,i need food
4095,3193,2833,5052,14184,-6156,-1102,651,i need food
4095,3191,2832,4548,14184,-6236,-739,999,i need food
4095,3199,2821,4464,14680,-6176,-522,964,i need food
4095,3194,2810,4236,14688,-5724,-545,666,i need food
4095,3181,2816,4388,14360,-6596,-1328,1704,i need food
4095,3189,2825,4112,14716,-6096,-420,770,i need food
4095,3185,2825,3940,14816,-6372,-110,917,i need food
4095,3189,2822,4048,14572,-6188,-497,892,i need food
4095,3202,2826,4216,14456,-6064,-817,1053,i need food
4095,3200,2822,4328,14448,-5768,-739,835,i need food
4095,3201,2819,4436,14836,-5672,-315,734,i need food
4095,3199,2821,4240,14804,-5708,-521,779,i need food
4095,3202,2822,4028,14600,-5640,-567,1223,i need food
4095,3202,2811,4404,14428,-5832,-390,779,i need food
4095,3198,2810,4444,14696,-5756,-307,646,i need food
4095,3197,2807,4596,14796,-5800,-355,1015,i need food
4095,3189,2805,4564,14744,-5768,-152,807,i need food
4095,3187,2807,4256,14728,-5948,-618,941,i need food
4095,3186,2806,4508,14380,-5892,-389,742,i need food
4095,3219,2812,5176,14728,-5680,-134,1036,i need food
4095,3207,2821,5020,14668,-5420,-526,675,i need food
4095,3215,2821,4604,15060,-5888,23,1166,i need food
4095,3201,2819,4336,14848,-6456,-384,678,i need food
4095,3209,2817,4032,14640,-6364,-20,1026,i need food
4095,3195,2819,4052,14712,-6616,-418,779,i need food
4095,3191,2814,4460,14760,-6504,-718,1077,i need food
4095,3185,2823,5136,14632,-5980,-276,1015,i need food
4095,3183,2821,4988,14944,-6064,-1692,2600,i need food
4095,3200,2819,4876,15196,-5788,-474,878,i need food
4095,3197,2815,4364,14820,-5924,-507,698,i need food
4095,3217,2815,4612,15048,-5868,-714,1389,i need food
4095,3218,2817,4812,14852,-5856,-420,924,i need food
4095,3216,2816,4860,14804,-5760,-143,726,i need food
4095,3216,2810,4540,14768,-5728,39,1240,i need food
4095,3216,2815,4824,14616,-5680,-122,753,i need food
4095,3210,2826,4328,14736,-5952,-1020,752,i need food
4095,3193,2861,4356,14700,-5500,-711,819,i need food
4095,3184,2851,4340,15100,-5812,-296,721,i need food
4095,3187,2842,4408,14868,-5736,-138,982,i need food
4095,3194,2843,4524,14760,-6148,-378,802,i need food
4095,3202,2833,4404,14716,-5992,-405,943,i need food
4095,3200,2846,4516,14624,-5972,-548,607,i need food
4095,3195,2833,4492,14548,-5524,-652,837,i need food
4095,3210,2839,4244,14744,-5880,-222,717,i need food
4095,3199,2834,4408,14864,-5560,-400,1067,i need food
4095,3186,2819,4116,14696,-6336,-422,919,i need food
4095,3187,2816,4280,14812,-6048,-365,489,i need food
4095,3175,2825,4344,14896,-5704,-540,1037,i need food
4095,3171,2819,4140,14856,-5600,-477,1077,i need food
4095,3186,2817,4604,14628,-5560,-646,710,i need food
4095,3198,2822,4604,14932,-5420,-90,745,i need food
4095,3169,2817,4812,14856,-5872,-197,652,i need food
4095,3199,2815,4584,14368,-5468,-629,1029,i need food
4095,3211,2817,4580,14584,-5760,-305,596,i need food
4095,3180,2806,4632,14428,-5644,-455,984,i need food
4095,3184,2803,4264,14592,-5436,-756,839,i need food
4095,3200,2806,4424,14880,-5528,-227,842,i need food
4095,3204,2800,4544,14948,-5920,-82,929,i need food
4095,3202,2801,4204,14732,-5888,-291,749,i need food
4095,3205,2801,3908,14804,-5992,-10,468,i need food
4095,3202,2799,4456,14888,-5916,-141,904,i need food
4095,3206,2789,4292,14512,-5872,-328,654,i need food
4095,3201,2785,4528,14724,-6080,-707,1164,i need food
4095,3205,2793,4724,15012,-5584,-823,999,i need food
4095,3206,2787,4668,14704,-5252,-131,699,i need food
4095,3205,2791,4500,14756,-5560,-224,842,i need food
4095,3201,2797,4048,14688,-5684,-178,767,i need food
4095,3202,2800,4452,14848,-5624,-261,802,i need food
4095,3206,2800,4464,14824,-5360,-553,726,i need food
4095,3201,2805,4436,14940,-5708,-659,754,i need food
4095,3198,2800,4268,14784,-5624,-520,887,i need food
4095,3207,2811,4320,14892,-5736,-229,817,i need food
4095,3205,2818,4700,14800,-5884,-362,861,i need food
4095,3203,2821,4396,14808,-5464,-288,532,i need food
4095,3201,2811,4224,14752,-5568,-418,679,i need food
4095,3201,2821,3812,14636,-5760,-412,726,i need food
4095,3197,2823,4496,14636,-5760,-565,890,i need food
4095,3196,2817,4212,15080,-5780,-628,763,i need food
4095,3206,2809,4384,14892,-5316,-629,833,i need food
4095,3216,2799,5012,14888,-5396,-340,805,i need food
4095,3203,2800,4776,14660,-5428,-509,773,i need food
4095,3205,2800,3956,14424,-5308,-697,930,i need food
4095,3215,2795,4572,14196,-5380,-766,645,i need food
4095,3216,2801,4492,14520,-5336,-268,665,i need food
4095,3213,2801,4900,14556,-5952,-464,1127,i need food
4095,3216,2800,4292,14508,-5992,-390,538,i need food
4095,3216,2796,4188,14788,-5592,-321,561,i need food
4095,3213,2800,4512,15064,-5344,-513,1226,i need food
4095,3213,2791,4648,15084,-5480,-553,739,i need food
4095,3215,2794,4424,14624,-5376,-254,785,i need food
4095,3195,2794,4496,14956,-5592,-412,723,i need food
4095,3197,2788,4564,15088,-5420,-701,855,i need food
4095,3197,2792,4376,15176,-5548,-685,787,i need food
4095,3201,2794,4632,15096,-5064,-454,1242,i need food
4095,3199,2798,4324,15000,-5140,-370,777,i need food
4095,3200,2791,3928,14932,-5212,-239,22,i need food
4095,3218,2800,4272,14484,-5424,-615,711,i need food
4095,3216,2790,4444,14832,-4968,-653,1383,i need food
4095,3211,2797,4872,15340,-5044,-672,1047,i need food
4095,3195,2795,4848,15216,-5404,-789,1054,i need food
4095,3198,2789,4216,14748,-4956,-351,821,i need food
4095,3197,2790,4392,14980,-5068,-617,1031,i need food
4095,3214,2778,4712,14872,-5308,-502,847,i need food
4095,3199,2779,4448,15052,-5320,64,860,i need food
4095,3199,2781,3520,15332,-5184,-679,1149,i need food
4095,3200,2774,3008,14720,-5028,-1015,1122,i need food
4095,3206,2779,4020,14488,-4904,-807,1065,i need food
4095,3198,2781,4036,14828,-5232,-575,984,i need food
4095,3184,2786,4228,15112,-5172,-281,880,i need food
4095,3191,2793,4616,15172,-5564,-735,1020,i need food
4095,3187,2785,4320,14844,-4992,-515,864,i need food
4095,3216,2791,4324,14892,-5020,-388,680,i need food
4095,3206,2795,4428,15148,-4912,-289,564,i need food
4095,3210,2791,4920,15136,-5144,-144,1234,i need food
4095,3211,2800,3960,14884,-5200,-660,526,i need food
4095,3216,2795,4496,14892,-5308,-346,1003,i need food
4095,3213,2794,4272,14864,-5240,-767,1223,i need food
4095,3216,2799,4556,14776,-5176,-389,944,i need food
4095,3216,2785,4564,15080,-4888,-593,622,i need food
4095,3211,2783,4400,15056,-4944,-390,757,i need food
4095,3211,2779,4796,15072,-5228,-29,764,i need food
4095,3217,2787,4376,15108,-5432,-306,950,i need food
4095,3216,2787,4412,14952,-4868,-414,805,i need food
4095,3225,2798,4432,14996,-5152,-251,738,i need food
4095,3218,2794,4676,14884,-5156,-147,665,i need food
4095,3218,2800,4788,14880,-5232,-256,-125,i need food
4095,3216,2805,4772,15056,-5100,-375,710,i need food
4095,3216,2807,4488,15000,-5212,-738,1293,i need food
4095,3216,2815,4684,14848,-4840,-948,823,i need food
4095,3217,2815,4512,14832,-4864,-269,903,i need food
4095,3216,2812,4824,15124,-5376,-341,773,i need food
4095,3216,2810,4644,15028,-5012,-721,1233,i need food
4095,3216,2806,4620,14964,-5044,-376,493,i need food
4095,3216,2811,4316,15236,-5068,-342,741,i need food
